249314212924462;0.20111294;-0.02873042;9.825804
249314216319729;0.23942018;-0.047884032;9.758766
249314221324417;0.22026655;0.009576807;9.844957
249314226330667;0.16280572;-0.047884032;9.672575
249314231305667;0.15322891;0.038307227;9.787497
249314236310354;0.08619126;-0.06703765;9.844957
249314241315042;0.06703765;-0.08619126;9.883265
249314246322854;0.009576807;-0.019153614;9.758766
249314251327542;0.019153614;-0.009576807;9.835381
249314256333792;-0.047884032;0.009576807;9.864111
249314261307229;-0.11492168;0.08619126;9.911995
249314266313479;-0.02873042;-0.047884032;9.797073
249314271318167;-0.12449849;0.02873042;9.892841
249314276324417;-0.11492168;-0.047884032;9.921572
249314281329104;-0.076614454;0.038307227;9.883265
249314286335354;-0.10534488;0.0;9.931149
249314291308792;-0.10534488;-0.02873042;9.873688
249314296315042;-0.095768064;-0.038307227;9.816227
249314301319729;-0.02873042;-0.12449849;9.940725
249314306325979;-0.019153614;-0.1340753;9.873688
249314311330667;-0.038307227;-0.12449849;9.797073
249314316305667;0.02873042;-0.06703765;9.816227
249314321310354;0.038307227;-0.15322891;9.797073
249314326316604;0.10534488;-0.1436521;9.835381
249314331322854;0.08619126;-0.17238252;9.682152
249314336327542;0.18195933;-0.11492168;9.749189
249314341332229;0.17238252;-0.12449849;9.854534
249314346308792;0.23942018;-0.06703765;9.825804
249314351311917;0.18195933;-0.019153614;9.768343
249314356318167;0.29688102;0.06703765;9.854534
249314361324417;0.21068975;-0.05746084;9.710882
249314366332229;0.24899697;-0.009576807;9.80665
249314371335354;0.2777274;0.009576807;9.816227
249314376310354;0.22984336;0.0;9.816227
249314381315042;0.2681506;0.02873042;9.844957
249314386321292;0.20111294;0.076614454;9.892841
249314391325979;0.19153613;-0.009576807;9.902418
249314396332229;0.16280572;-0.02873042;9.835381
249314401305667;0.047884032;0.009576807;9.883265
249314406311917;0.009576807;0.047884032;9.883265
249314411316604;0.05746084;0.0;9.854534
249314416322854;0.02873042;0.02873042;9.921572
249314421329104;0.0;0.038307227;9.835381
249314426347854;-0.02873042;0.0;9.854534
249314431308792;-0.08619126;0.019153614;9.892841
249314436313479;-0.06703765;0.0;9.844957
249314441318167;-0.08619126;0.02873042;9.825804
249314446324417;-0.1436521;0.0;9.844957
249314451330667;-0.095768064;0.02873042;9.844957
249314456357229;-0.06703765;0.019153614;9.892841
249314461310354;-0.076614454;-0.047884032;9.864111
249314466316604;-0.06703765;0.038307227;9.768343
249314471321292;-0.06703765;-0.1340753;9.873688
249314476352542;-0.019153614;-0.1436521;9.80665
249314481332229;-0.019153614;-0.076614454;9.931149
249314486316604;0.038307227;-0.12449849;9.80665
249314491311917;0.047884032;-0.11492168;9.844957
249314496318167;0.19153613;-0.15322891;9.816227
249314501322854;0.05746084;-0.047884032;9.80665
249314506330667;0.18195933;-0.12449849;9.854534
249314511333792;0.23942018;-0.047884032;9.873688
249314516313479;0.15322891;-0.047884032;9.825804
249314521313479;0.2777274;-0.047884032;9.797073
249314526349417;0.20111294;-0.047884032;9.825804
249314531325979;0.22984336;-0.02873042;9.816227
249314536330667;0.18195933;-0.047884032;9.758766
249314541305667;0.21068975;0.02873042;9.77792
249314546311917;0.24899697;0.0;9.816227
249314551316604;0.16280572;0.05746084;9.854534
249314556321292;0.16280572;0.076614454;9.911995
249314561327542;0.1436521;-0.047884032;9.816227
249314566360354;0.076614454;0.019153614;9.854534
249314571307229;0.1436521;0.02873042;9.921572
249314576313479;0.076614454;-0.019153614;9.854534
249314581318167;0.08619126;0.0;9.787497
249314586322854;-0.009576807;-0.038307227;9.854534
249314591329104;-0.038307227;0.019153614;9.902418
249314596335354;-0.076614454;0.05746084;9.854534
249314601308792;-0.038307227;0.02873042;9.835381
249314606315042;-0.02873042;-0.047884032;9.864111
249314611319729;-0.095768064;-0.019153614;9.797073
249314616338479;-0.11492168;0.02873042;9.902418
249314621332229;-0.095768064;-0.02873042;9.80665
249314626305667;-0.05746084;-0.076614454;9.787497
249314631310354;-0.009576807;-0.08619126;9.864111
249314636341604;-0.02873042;-0.095768064;9.873688
249314641322854;0.038307227;-0.17238252;9.797073
249314646354104;0.047884032;-0.18195933;9.77792
249314651333792;0.038307227;-0.15322891;9.825804
249314656307229;-0.019153614;-0.08619126;9.854534
249314661313479;0.076614454;-0.17238252;9.77792
249314666341604;0.095768064;-0.095768064;9.77792
249314671324417;0.17238252;-0.11492168;9.797073
249314676330667;0.08619126;-0.038307227;9.873688
249314681335354;0.1340753;-0.05746084;9.77792
249314686313479;0.17238252;-0.05746084;9.835381
249314691315042;0.19153613;0.009576807;9.902418
249314696361917;0.22026655;-0.019153614;9.864111
249314701327542;0.18195933;-0.038307227;9.758766
249314706335354;0.23942018;-0.009576807;9.911995
249314711305667;0.23942018;0.019153614;9.80665
249314716311917;0.21068975;0.02873042;9.883265
249314721316604;0.20111294;-0.038307227;9.864111
249314726365042;0.19153613;0.0;9.825804
249314731329104;0.16280572;0.08619126;9.825804
249314736333792;0.16280572;0.009576807;9.864111
249314741307229;0.08619126;-0.038307227;9.873688
249314746327542;0.038307227;0.038307227;9.844957
249314751318167;0.009576807;0.0;9.825804
249314756324417;-0.019153614;0.0;9.911995
249314761330667;-0.019153614;-0.038307227;9.883265
249314766368167;-0.02873042;-0.06703765;9.892841
249314771310354;-0.047884032;-0.019153614;9.921572
249314776315042;-0.038307227;-0.038307227;9.825804
249314781321292;-0.05746084;-0.05746084;9.80665
249314786343167;-0.02873042;-0.095768064;9.816227
249314791332229;-0.02873042;-0.047884032;9.844957
249314796307229;-0.019153614;-0.18195933;9.864111
249314801311917;-0.019153614;-0.19153613;9.730036
249314806318167;-0.019153614;-0.1436521;9.825804
249314811322854;0.047884032;-0.21068975;9.816227
249314816329104;0.019153614;-0.08619126;9.835381
249314821333792;0.047884032;-0.15322891;9.787497
249314826308792;0.047884032;-0.12449849;9.844957
249314831315042;0.10534488;-0.15322891;9.883265
249314836321292;0.06703765;-0.10534488;9.77792
249314841325979;0.10534488;-0.095768064;9.787497
249314846346292;0.12449849;-0.10534488;9.854534
249314851305667;0.17238252;-0.038307227;9.77792
249314856318167;0.21068975;-0.019153614;9.816227
249314861316604;0.17238252;-0.038307227;9.730036
249314866321292;0.1340753;0.02873042;9.959879
249314871327542;0.17238252;0.038307227;9.797073
249314876333792;0.20111294;0.05746084;9.902418
249314881307229;0.18195933;0.05746084;9.959879
249314886313479;0.15322891;0.06703765;9.911995
249314891318167;0.18195933;0.038307227;9.825804
249314896330667;0.15322891;0.076614454;9.835381
249314901329104;0.11492168;0.0;9.844957
249314906336917;0.076614454;0.05746084;9.883265
249314911308792;0.08619126;0.02873042;9.873688
249314916316604;0.047884032;0.0;9.931149
249314921319729;0.06703765;-0.009576807;9.825804
249314926325979;0.047884032;-0.047884032;9.883265
249314931332229;-0.019153614;0.009576807;9.883265
249314936311917;-0.019153614;-0.08619126;9.797073
249314941311917;-0.02873042;-0.076614454;9.844957
249314946343167;-0.038307227;-0.047884032;9.816227
249314951322854;0.02873042;-0.18195933;9.816227
249314956327542;-0.009576807;-0.076614454;9.816227
249314961333792;-0.047884032;-0.10534488;9.844957
249314966310354;-0.02873042;-0.12449849;9.864111
249314971313479;-0.076614454;-0.15322891;9.854534
249314976319729;-0.009576807;-0.20111294;9.80665
249314981324417;-0.05746084;-0.05746084;9.80665
249314986330667;0.009576807;-0.1436521;9.77792
249314991335354;0.019153614;-0.17238252;9.864111
249314996341604;0.047884032;-0.1340753;9.864111
249315001315042;0.1436521;-0.08619126;9.864111
249315006321292;0.076614454;-0.20111294;9.80665
249315011325979;0.12449849;-0.08619126;9.816227
249315016332229;0.10534488;-0.076614454;9.911995
249315021307229;0.1340753;-0.05746084;9.825804
249315026311917;0.06703765;-0.02873042;9.883265
249315031318167;0.20111294;0.02873042;9.873688
249315036366604;0.15322891;0.0;9.883265
249315041327542;0.17238252;0.038307227;9.844957
249315046335354;0.1436521;0.06703765;9.835381
249315051308792;0.15322891;0.076614454;9.873688
249315056316604;0.12449849;0.06703765;9.873688
249315061318167;0.17238252;0.08619126;9.931149
249315066327542;0.11492168;0.095768064;9.911995
249315071330667;0.076614454;-0.038307227;9.797073
249315076336917;0.10534488;0.0;9.864111
249315081310354;0.076614454;0.0;9.892841
249315086316604;0.076614454;-0.047884032;9.902418
249315091321292;0.019153614;0.009576807;9.854534
249315096333792;0.02873042;-0.08619126;9.835381
249315101332229;-0.019153614;-0.05746084;9.911995
249315106307229;0.009576807;-0.076614454;9.911995
249315111311917;0.0;-0.06703765;9.931149
249315116318167;-0.047884032;-0.10534488;9.883265
249315121322854;-0.02873042;-0.10534488;9.854534
249315126332229;-0.009576807;-0.11492168;9.844957
249315131335354;-0.009576807;-0.076614454;9.844957
249315136308792;-0.019153614;-0.11492168;9.892841
249315141313479;-0.05746084;-0.095768064;9.816227
249315146340042;-0.009576807;-0.21068975;9.797073
249315151325979;-0.02873042;-0.076614454;9.864111
249315156338479;0.038307227;-0.11492168;9.844957
249315161305667;0.019153614;-0.17238252;9.816227
249315166311917;0.11492168;-0.12449849;9.854534
249315171316604;0.02873042;-0.019153614;9.787497
249315176321292;0.095768064;-0.06703765;9.825804
249315181327542;0.095768064;0.02873042;9.883265
249315186340042;0.1436521;0.0;9.873688
249315191307229;0.1340753;0.0;9.911995
249315196313479;0.12449849;0.009576807;9.864111
249315201318167;0.1340753;0.12449849;10.036493
249315206355667;0.16280572;0.05746084;9.864111
249315211329104;0.17238252;0.02873042;9.825804
249315216336917;0.1436521;0.10534488;9.873688
249315221308792;0.19153613;0.08619126;9.892841
249315226332229;0.08619126;0.08619126;9.892841
249315231319729;0.15322891;0.11492168;9.892841
249315236352542;0.05746084;0.038307227;9.902418
249315241332229;0.12449849;0.019153614;9.844957
249315246350979;0.095768064;-0.05746084;9.816227
249315251311917;0.1436521;0.0;9.892841
249315256318167;0.095768064;-0.047884032;9.854534
249315261322854;0.019153614;-0.06703765;9.835381
249315266341604;0.047884032;-0.16280572;9.797073
249315271333792;0.02873042;-0.12449849;9.902418
249315276308792;0.0;-0.076614454;9.844957
249315281313479;-0.019153614;-0.16280572;9.854534
249315286350979;-0.019153614;-0.18195933;9.892841
249315291324417;0.02873042;-0.12449849;9.873688
249315296330667;0.009576807;-0.18195933;9.921572
249315301335354;-0.047884032;-0.095768064;9.864111
249315306310354;-0.019153614;-0.095768064;9.844957
249315311315042;-0.02873042;-0.08619126;9.797073
249315316321292;-0.02873042;-0.038307227;9.911995
249315321325979;-0.009576807;-0.12449849;9.768343
249315326332229;-0.02873042;-0.11492168;9.825804
249315331305667;0.02873042;0.0;9.883265
249315336318167;0.009576807;-0.038307227;9.873688
249315341316604;0.019153614;-0.009576807;9.883265
249315346330667;0.06703765;-0.047884032;9.892841
249315351329104;0.11492168;0.0;9.892841
249315356333792;0.095768064;0.06703765;9.940725
249315361308792;0.05746084;0.0;9.911995
249315366352542;0.11492168;-0.02873042;9.835381
249315371319729;0.18195933;0.08619126;9.921572
249315376325979;0.095768064;0.009576807;9.816227
249315381330667;0.1436521;0.047884032;9.9790325
249315386377542;0.1340753;0.038307227;9.921572
249315391310354;0.18195933;0.02873042;9.854534
249315396316604;0.1436521;0.02873042;9.797073
249315401321292;0.15322891;0.02873042;9.940725
249315406327542;0.12449849;0.0;9.80665
249315411332229;0.1436521;-0.038307227;9.883265
249315416307229;0.06703765;-0.009576807;9.854534
249315421311917;0.095768064;-0.12449849;9.816227
249315426350979;0.06703765;-0.095768064;9.873688
249315431324417;0.05746084;-0.06703765;9.854534
249315436329104;0.06703765;-0.15322891;9.844957
249315441333792;0.009576807;-0.11492168;9.864111
249315446315042;0.009576807;-0.1340753;9.892841
249315451313479;0.009576807;-0.11492168;9.854534
